# facility_org;facility_dest;commodity_name;demand-Value;list of transports
Supplier_10;Plant_2;Article_3503;2,16964285714290e+03;Supplier_10_Plant_2_FTL||Supplier_10||Plant_2||FTL_ES-ES_250;
Supplier_10;Plant_2;Article_3519;3,80357142857140e+03;Supplier_10_Plant_2_FTL||Supplier_10||Plant_2||FTL_ES-ES_250;
Supplier_10;Plant_2;Article_4705;1,09285714285714e+04;Supplier_10_Plant_2_FTL||Supplier_10||Plant_2||FTL_ES-ES_250;
Supplier_10;Plant_2;Article_5058;5,67771428571430e+03;Supplier_10_Plant_2_FTL||Supplier_10||Plant_2||FTL_ES-ES_250;
Supplier_10;Plant_2;Article_5063;5,34857142857140e+03;Supplier_10_Plant_2_FTL||Supplier_10||Plant_2||FTL_ES-ES_250;
Supplier_10;Plant_3;Article_1570;3,52678571428570e+03;Supplier_10_Hub_82_LTL||Current_LTL||LTL_ES-ES_1000;Hub_82_Hub_85_FTL||Hub_82||Hub_85||FTL_MainRun;Hub_85_Plant_3_FTL||Hub_85||Plant_3||FTL_DE_W-DE_W_500;
Supplier_10;Plant_3;Article_2816;1,60937500000000e+03;Supplier_10_Hub_82_LTL||Current_LTL||LTL_ES-ES_1000;Hub_82_Hub_85_FTL||Hub_82||Hub_85||FTL_MainRun;Hub_85_Plant_3_FTL||Hub_85||Plant_3||FTL_DE_W-DE_W_500;
Supplier_10;Plant_3;Article_2829;1,70312500000000e+03;Supplier_10_Hub_82_LTL||Current_LTL||LTL_ES-ES_1000;Hub_82_Hub_85_FTL||Hub_82||Hub_85||FTL_MainRun;Hub_85_Plant_3_FTL||Hub_85||Plant_3||FTL_DE_W-DE_W_500;
Supplier_10;Plant_3;Article_3498;3,89843750000000e+03;Supplier_10_Hub_82_LTL||Current_LTL||LTL_ES-ES_1000;Hub_82_Hub_85_FTL||Hub_82||Hub_85||FTL_MainRun;Hub_85_Plant_3_FTL||Hub_85||Plant_3||FTL_DE_W-DE_W_500;
Supplier_10;Plant_3;Article_3512;4,05468750000000e+03;Supplier_10_Hub_82_LTL||Current_LTL||LTL_ES-ES_1000;Hub_82_Hub_85_FTL||Hub_82||Hub_85||FTL_MainRun;Hub_85_Plant_3_FTL||Hub_85||Plant_3||FTL_DE_W-DE_W_500;
Supplier_10;Plant_3;Article_4698;2,90848214285710e+03;Supplier_10_Hub_82_LTL||Current_LTL||LTL_ES-ES_1000;Hub_82_Hub_85_FTL||Hub_82||Hub_85||FTL_MainRun;Hub_85_Plant_3_FTL||Hub_85||Plant_3||FTL_DE_W-DE_W_500;
Supplier_10;Plant_3;Article_5060;1,59428571428570e+03;Supplier_10_Hub_82_LTL||Current_LTL||LTL_ES-ES_1000;Hub_82_Hub_85_FTL||Hub_82||Hub_85||FTL_MainRun;Hub_85_Plant_3_FTL||Hub_85||Plant_3||FTL_DE_W-DE_W_500;
Supplier_10;Plant_3;Article_5075;1,59428571428570e+03;Supplier_10_Hub_82_LTL||Current_LTL||LTL_ES-ES_1000;Hub_82_Hub_85_FTL||Hub_82||Hub_85||FTL_MainRun;Hub_85_Plant_3_FTL||Hub_85||Plant_3||FTL_DE_W-DE_W_500;
Supplier_100;Plant_15;Article_6264;1,50000000000000e+01;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_15_FTL||Hub_83||Plant_15||FTL_DE_W-DE_W_500;
Supplier_100;Plant_15;Article_6278;2,35714285714000e+01;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_15_FTL||Hub_83||Plant_15||FTL_DE_W-DE_W_500;
Supplier_100;Plant_15;Article_8206;1,14285714286000e+01;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_15_FTL||Hub_83||Plant_15||FTL_DE_W-DE_W_500;
Supplier_100;Plant_15;Article_8216;1,14285714286000e+01;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_15_FTL||Hub_83||Plant_15||FTL_DE_W-DE_W_500;
Supplier_100;Plant_18;Article_8107;1,62000000000000e+02;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Hub_85_FTL||Hub_83||Hub_85||FTL_MainRun;Hub_85_Plant_18_FTL||Hub_85||Plant_18||FTL_DE_W-DE_W_100;
Supplier_100;Plant_18;Article_8114;2,10892857142900e+02;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Hub_85_FTL||Hub_83||Hub_85||FTL_MainRun;Hub_85_Plant_18_FTL||Hub_85||Plant_18||FTL_DE_W-DE_W_100;
Supplier_100;Plant_18;Article_8124;6,65982142857140e+03;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Hub_85_FTL||Hub_83||Hub_85||FTL_MainRun;Hub_85_Plant_18_FTL||Hub_85||Plant_18||FTL_DE_W-DE_W_100;
Supplier_100;Plant_19;Article_1901;2,40000000000000e+01;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Hub_85_FTL||Hub_83||Hub_85||FTL_MainRun;Hub_85_Plant_19_FTL||Hub_85||Plant_19||FTL_DE_W-CZ_250;
Supplier_100;Plant_19;Article_2044;2,40000000000000e+01;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Hub_85_FTL||Hub_83||Hub_85||FTL_MainRun;Hub_85_Plant_19_FTL||Hub_85||Plant_19||FTL_DE_W-CZ_250;
Supplier_100;Plant_19;Article_2621;2,16071428571400e+02;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Hub_85_FTL||Hub_83||Hub_85||FTL_MainRun;Hub_85_Plant_19_FTL||Hub_85||Plant_19||FTL_DE_W-CZ_250;
Supplier_100;Plant_19;Article_8116;1,57142857142900e+02;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Hub_85_FTL||Hub_83||Hub_85||FTL_MainRun;Hub_85_Plant_19_FTL||Hub_85||Plant_19||FTL_DE_W-CZ_250;
Supplier_100;Plant_19;Article_8120;1,57142857142900e+02;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Hub_85_FTL||Hub_83||Hub_85||FTL_MainRun;Hub_85_Plant_19_FTL||Hub_85||Plant_19||FTL_DE_W-CZ_250;
Supplier_100;Plant_4;Article_1335;1,68571428571400e+02;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_4_FTL||Hub_83||Plant_4||FTL_DE_W-DE_W_500;
Supplier_100;Plant_4;Article_1348;1,70714285714300e+02;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_4_FTL||Hub_83||Plant_4||FTL_DE_W-DE_W_500;
Supplier_100;Plant_4;Article_1725;3,47142857142900e+02;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_4_FTL||Hub_83||Plant_4||FTL_DE_W-DE_W_500;
Supplier_100;Plant_4;Article_1730;3,54857142857100e+02;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_4_FTL||Hub_83||Plant_4||FTL_DE_W-DE_W_500;
Supplier_100;Plant_4;Article_2647;6,94571428571400e+02;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_4_FTL||Hub_83||Plant_4||FTL_DE_W-DE_W_500;
Supplier_100;Plant_4;Article_5178;1,43000000000000e+02;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_4_FTL||Hub_83||Plant_4||FTL_DE_W-DE_W_500;
Supplier_100;Plant_4;Article_5183;5,00000000000000e+00;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_4_FTL||Hub_83||Plant_4||FTL_DE_W-DE_W_500;
Supplier_100;Plant_4;Article_5229;1,10000000000000e+01;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_4_FTL||Hub_83||Plant_4||FTL_DE_W-DE_W_500;
Supplier_100;Plant_4;Article_5235;6,07142857100000e-01;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_4_FTL||Hub_83||Plant_4||FTL_DE_W-DE_W_500;
Supplier_100;Plant_4;Article_5240;1,48000000000000e+02;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_4_FTL||Hub_83||Plant_4||FTL_DE_W-DE_W_500;
Supplier_100;Plant_4;Article_5245;4,00000000000000e+00;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_4_FTL||Hub_83||Plant_4||FTL_DE_W-DE_W_500;
Supplier_100;Plant_4;Article_5249;9,00000000000000e+00;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_4_FTL||Hub_83||Plant_4||FTL_DE_W-DE_W_500;
Supplier_100;Plant_4;Article_5257;3,57142857000000e-02;Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_4_FTL||Hub_83||Plant_4||FTL_DE_W-DE_W_500;
Supplier_101;Plant_10;Article_1801;1,32142857142860e+03;Supplier_101_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_10_FTL||Hub_83||Plant_10||FTL_DE_W-DE_W_250;
Supplier_101;Plant_2;Article_1825;1,38571428571429e+04;Supplier_101_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Hub_85_FTL||Hub_83||Hub_85||FTL_MainRun;Hub_85_Hub_82_FTL||Hub_85||Hub_82||FTL_MainRun;Hub_82_Plant_2_FTL||Hub_82||Plant_2||FTL_ES-ES_500;
Supplier_101;Plant_3;Article_1832;2,28571428571430e+03;Supplier_101_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Hub_83_Plant_3_LTL||Current_LTL||LTL_DE_W-DE_W_250;
Supplier_102;Plant_15;Article_2968;4,80000000000000e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_3973;1,92857142857140e+03;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_3979;4,57142857142900e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_3985;1,14285714285700e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_3993;5,71428571429000e+01;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_4018;1,07142857142860e+03;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_4063;1,71428571428600e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_4070;1,71428571428600e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_4168;5,07142857143000e+01;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_4176;6,33571428571400e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_4179;1,78571428571400e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_4181;5,80714285714300e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_4197;1,79285714285700e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_5646;8,00000000000000e+01;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_5669;3,00000000000000e+01;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_5675;3,00000000000000e+01;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_5681;1,18642857142860e+03;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_5690;1,05857142857140e+03;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_5717;1,19214285714290e+03;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_5718;3,71428571428600e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_5887;1,82142857142857e+04;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_5915;1,57500000000000e+04;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_5921;1,82678571428571e+04;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_6359;2,65571428571400e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_6361;2,65571428571400e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
Supplier_102;Plant_15;Article_6620;1,81500000000000e+02;Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;
