#transport;facility_org;facility_dest;tariff;level;transport costs;number of containers;handling costs; total costs
Supplier_346_Hub_85_LTL||Current_LTL||LTL_SK-DE_W_1000;Supplier_346;Hub_85;LTL||Current_LTL||LTL_SK-DE_W_1000;X;33,0799140049;1,0000000000;0,0534865933;33,1334005982;
Supplier_5_Hub_82_FTL||Supplier_5||Hub_82||FTL_Welt_Welt_1500;Supplier_5;Hub_82;FTL||Supplier_5||Hub_82||FTL_Welt_Welt_1500;X;2.403,8682031715;1,0000000000;50,8113462857;2.454,6795494572;
Hub_83_Plant_6_FTL||Hub_83||Plant_6||FTL_DE_W-DE_W_500;Hub_83;Plant_6;FTL||Hub_83||Plant_6||FTL_DE_W-DE_W_500;X;574,5019064128;1,1179899264;0,0000000000;574,5019064128;
Supplier_67_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Supplier_67;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_100;X;19,1800000000;1,0000000000;0,6282000000;19,8082000000;
Supplier_128_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_128;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;282,0639980635;1,0190173340;87,7972034817;369,8612015453;
Supplier_205_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_205;Hub_85;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;54,2616257833;1,0753393932;4,3076571429;58,5692829262;
Supplier_252_Hub_85_LTL||Current_LTL||LTL_AT-DE_W_250;Supplier_252;Hub_85;LTL||Current_LTL||LTL_AT-DE_W_250;X;51,6800000000;1,0000000000;1,5621158633;53,2421158633;
Supplier_300_Hub_85_LTL||Current_LTL||LTL_PL-DE_W_500;Supplier_300;Hub_85;LTL||Current_LTL||LTL_PL-DE_W_500;X;328,4951478206;1,0520597868;97,9116876974;426,4068355180;
Supplier_237_Hub_85_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_237;Hub_85;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;252,6600000000;1,0000000000;106,1481296314;358,8081296314;
Supplier_43_Hub_83_LTL||Current_LTL||LTL_BX-DE_W_500;Supplier_43;Hub_83;LTL||Current_LTL||LTL_BX-DE_W_500;X;335,7900000000;1,0000000000;55,4366731144;391,2266731144;
Hub_83_Hub_81_FTL||Hub_83||Hub_81||FTL_MainRun;Hub_83;Hub_81;FTL||Hub_83||Hub_81||FTL_MainRun;X;493,8637236147;1,0073242559;220,6002346296;714,4639582444;
Hub_81_Plant_1_LTL||Current_LTL||LTL_GB-FR_N_1000;Hub_81;Plant_1;LTL||Current_LTL||LTL_GB-FR_N_1000;X;255,1506045735;1,0851469594;0,0000000000;255,1506045735;
Supplier_115_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_250;Supplier_115;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_250;X;299,0000000000;1,0000000000;159,3586064832;458,3586064832;
Hub_83_Plant_9_LTL||Current_LTL||LTL_DE_W-FR_N_500;Hub_83;Plant_9;LTL||Current_LTL||LTL_DE_W-FR_N_500;X;426,8834678778;1,0458216176;0,0000000000;426,8834678778;
Supplier_56_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_500;Supplier_56;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_500;X;289,1160411066;1,1135694685;5,5205041241;294,6365452307;
Supplier_100_Hub_83_LTL||Current_LTL||LTL_DE_W-DE_W_100;Supplier_100;Hub_83;LTL||Current_LTL||LTL_DE_W-DE_W_100;X;38,9205565499;1,0896012472;5,0702772966;43,9908338465;
Supplier_316_Hub_85_LTL||Current_LTL||LTL_CZ-DE_W_1000;Supplier_316;Hub_85;LTL||Current_LTL||LTL_CZ-DE_W_1000;X;228,8400000000;1,0000000000;11,0038570766;239,8438570766;
Hub_85_Plant_10_FTL||Hub_85||Plant_10||FTL_DE_W-DE_W_500;Hub_85;Plant_10;FTL||Hub_85||Plant_10||FTL_DE_W-DE_W_500;X;776,4178800625;1,4590417560;0,0000000000;776,4178800625;
Supplier_156_Hub_83_FTL||Supplier_156||Hub_83||FTL_DE_W-DE_W_250;Supplier_156;Hub_83;FTL||Supplier_156||Hub_83||FTL_DE_W-DE_W_250;X;337,5179254251;1,0002406563;218,3984187986;555,9163442237;
