#unique transport name;origin-facility;destination-facility;tariff_name;Level-name (or 'null' if not specified);costValue;frequency/number-of-copies;list of commodity-value pairs;
Supplier_1_Plant_1_FTL||Supplier_1||Plant_1||FTL_PT-FR_N_2000;Supplier_1;Plant_1;FTL||Supplier_1||Plant_1||FTL_PT-FR_N_2000;null;3,01400108932986e+03;1,66242021010792e+00;3,01400108932986e+03;eId5;err;0,00000000000000e+00;
Supplier_10_Hub_88_LTL||Current_LTL||LTL_ES-DE_W||1500;Supplier_10;Hub_88;LTL||Current_LTL||LTL_ES-DE_W||1500;thirteen;4,09792516672909e+02;1,08585949991497e+00;3,81706331813756e+02;eId59;err;-2,80861848591527e+01;
Supplier_10_Plant_2_FTL||Supplier_10||Plant_2||FTL_ES-ES_250;Supplier_10;Plant_2;FTL||Supplier_10||Plant_2||FTL_ES-ES_250;null;3,60370000000000e+02;1,00000000000000e+00;3,60370000000000e+02;eId62;err;0,00000000000000e+00;
Supplier_100_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||100;Supplier_100;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||100;four;3,89205472347979e+01;1,08960098641652e+00;3,58726871131530e+01;eId677;err;-3,04786012164495e+00;
Supplier_101_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||100;Supplier_101;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||100;two;2,30100000000000e+01;1,00000000000000e+00;2,30100000000000e+01;eId686;err;0,00000000000000e+00;
Supplier_102_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||250;Supplier_102;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||250;nine;9,47861761766635e+01;1,00345306136633e+00;6,48205525404529e+01;eId694;err;-2,99656236362106e+01;
Supplier_102_Plant_15_FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;Supplier_102;Plant_15;FTL||Supplier_102||Plant_15||FTL_DE_W-DE_W_500;null;9,29268114464960e+03;1,40685224662765e+01;9,29268114464960e+03;eId699;err;0,00000000000000e+00;
Supplier_103_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||100;Supplier_103;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||100;one;1,91800000000000e+01;1,00000000000000e+00;1,91800000000000e+01;eId702;err;0,00000000000000e+00;
Supplier_104_Hub_90_LTL||Current_LTL||LTL_DE_W-DE_W||500;Supplier_104;Hub_90;LTL||Current_LTL||LTL_DE_W-DE_W||500;four;7,55100000000000e+01;1,00000000000000e+00;7,55100000000000e+01;eId710;err;0,00000000000000e+00;
Supplier_105_Hub_90_LTL||Current_LTL||LTL_DE_W-DE_W||500;Supplier_105;Hub_90;LTL||Current_LTL||LTL_DE_W-DE_W||500;one;3,59000000000000e+01;1,00000000000000e+00;3,59000000000000e+01;eId716;err;0,00000000000000e+00;
Supplier_106_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||250;Supplier_106;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||250;six;7,54386416299599e+01;1,05671160708727e+00;7,31524384974784e+01;eId723;err;-2,28620313248152e+00;
Supplier_107_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||100;Supplier_107;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||100;four;3,57200000000000e+01;1,00000000000000e+00;3,57200000000000e+01;eId731;err;0,00000000000000e+00;
Supplier_108_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||100;Supplier_108;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||100;twentyone;1,51340000000000e+02;1,00000000000000e+00;1,51340000000000e+02;eId738;err;2,84217094304040e-14;
Supplier_109_Hub_88_LTL||Current_LTL||LTL_DE_W-DE_W||250;Supplier_109;Hub_88;LTL||Current_LTL||LTL_DE_W-DE_W||250;ten;1,00980000000000e+02;1,00000000000000e+00;1,00980000000000e+02;eId746;err;0,00000000000000e+00;
Supplier_11_Hub_88_LTL||Current_LTL||LTL_GB-DE_W||1000;Supplier_11;Hub_88;LTL||Current_LTL||LTL_GB-DE_W||1000;seven;1,36890000000000e+02;1,00000000000000e+00;1,36890000000000e+02;eId66;err;0,00000000000000e+00;
Supplier_110_Plant_15_FTL||Supplier_110||Plant_15||FTL_DE_W-DE_W_250;Supplier_110;Plant_15;FTL||Supplier_110||Plant_15||FTL_DE_W-DE_W_250;null;5,53802655736807e+02;2,51831501858400e+00;5,53802655736807e+02;eId755;err;0,00000000000000e+00;
